Samples.DateAndTime,Samples.Site,Sites.Name,Samples.Location,Locations.Name,Samples.Sample,Samples.TakenBy,Laboratories.Name,Samples.LabRef,SampleDepths.DepthNo,SampleDepths.DepthTime,SampleDepths.Depth,SampleValues.Param,Params.Name,Params.Units,SampleValues.Val,SampleValues.Qualifier,SampleValues.Quality,Samples.Comments,SampleDepths.Comments,SampleValues.Comments,Params.BioKingdom,Params.BioPhylum,Params.BioClass,Params.BioOrder,Params.BioFamily,Params.BioGenus,Params.BioSpecies,Datasets
8/2/2024 15:05,462,WOODS LAKE,5,MIDDLE,82458,KRM/RM,Analytical Services,116376,1,8/2/2024 15:05,0.2,171,Suspended Solids - Total (TSS),mg/l,18,,4,"'PURPOSE: WQ - King William Lake Project (BoTN)','PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82435, EnteredBy: macfarlanek 04/03/2024 12:29",Surface grab sample,"Method: Solids, Total Suspended dried at 104 ± 3 °C",,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: WQ - King William Lake Project (BoTN)
PURPOSE: Water Licence Annual Plan WQ
"
8/2/2024 15:05,462,WOODS LAKE,5,MIDDLE,82458,KRM/RM,Analytical Services,116376,1,8/2/2024 15:05,0.2,621.14,Cyanobacteria (Aphanocapsa sp.),cells/mL,4700,,4,"'PURPOSE: WQ - King William Lake Project (BoTN)','PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82435, EnteredBy: macfarlanek 04/03/2024 12:29",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Protista,Cyanobacteria,Cyanophyceae,Synechococcales,Merismopediaceae,Aphanocapsa,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: WQ - King William Lake Project (BoTN)
PURPOSE: Water Licence Annual Plan WQ
"
8/2/2024 15:05,462,WOODS LAKE,5,MIDDLE,82458,KRM/RM,Analytical Services,116376,1,8/2/2024 15:05,0.2,622.06,Bacillariophyta (Aulacoseira sp.),cells/mL,1300,,4,"'PURPOSE: WQ - King William Lake Project (BoTN)','PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82435, EnteredBy: macfarlanek 04/03/2024 12:29",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Protista,Bacillariophyta,Coscinodiscophyceae,Aulacoseirales,Aulacoseiraceae,Aulacoseira,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: WQ - King William Lake Project (BoTN)
PURPOSE: Water Licence Annual Plan WQ
"
8/2/2024 15:05,462,WOODS LAKE,5,MIDDLE,82458,KRM/RM,Analytical Services,116376,1,8/2/2024 15:05,0.2,623.05,Chlorophyta (Cosmarium sp.),cells/mL,1,,4,"'PURPOSE: WQ - King William Lake Project (BoTN)','PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82435, EnteredBy: macfarlanek 04/03/2024 12:29",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Protista,Chlorophyta,Zygnematophyceae,Zygnematales,Desmidiaceae,Cosmarium,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: WQ - King William Lake Project (BoTN)
PURPOSE: Water Licence Annual Plan WQ
"
8/2/2024 15:05,462,WOODS LAKE,5,MIDDLE,82458,KRM/RM,Analytical Services,116376,1,8/2/2024 15:05,0.2,621.52,Cyanobacteria (Dolichospermum sp.),cells/mL,120000,,4,"'PURPOSE: WQ - King William Lake Project (BoTN)','PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82435, EnteredBy: macfarlanek 04/03/2024 12:29",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: WQ - King William Lake Project (BoTN)
PURPOSE: Water Licence Annual Plan WQ
"
8/2/2024 15:05,462,WOODS LAKE,5,MIDDLE,82458,KRM/RM,Analytical Services,116376,1,8/2/2024 15:05,0.2,659,Bacillariophyta (Fragilaria sp.),cells/mL,1000,,4,"'PURPOSE: WQ - King William Lake Project (BoTN)','PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82435, EnteredBy: macfarlanek 04/03/2024 12:29",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Protista,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariceae,Fragilaria,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: WQ - King William Lake Project (BoTN)
PURPOSE: Water Licence Annual Plan WQ
"
8/2/2024 15:05,462,WOODS LAKE,5,MIDDLE,82458,KRM/RM,Analytical Services,116376,1,8/2/2024 15:05,0.2,623.21,Chlorophyta (Oocystis sp.),cells/mL,1,,4,"'PURPOSE: WQ - King William Lake Project (BoTN)','PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82435, EnteredBy: macfarlanek 04/03/2024 12:29",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Protista,Chlorophyta,Chlorophyceae,Chlorococcales,Oocystaceae,Oocystis,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: WQ - King William Lake Project (BoTN)
PURPOSE: Water Licence Annual Plan WQ
"
8/2/2024 15:05,462,WOODS LAKE,5,MIDDLE,82458,KRM/RM,Analytical Services,116376,1,8/2/2024 15:05,0.2,623.18,Chlorophyta (Pediastrum sp.),cells/mL,1,,4,"'PURPOSE: WQ - King William Lake Project (BoTN)','PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82435, EnteredBy: macfarlanek 04/03/2024 12:29",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Plantae,,Chlorophyceae,Sphaeropleales,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: WQ - King William Lake Project (BoTN)
PURPOSE: Water Licence Annual Plan WQ
"
8/2/2024 15:05,462,WOODS LAKE,5,MIDDLE,82458,KRM/RM,Analytical Services,116376,1,8/2/2024 15:05,0.2,621.08,Cyanobacteria (Snowella sp.),cells/mL,2300,,4,"'PURPOSE: WQ - King William Lake Project (BoTN)','PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82435, EnteredBy: macfarlanek 04/03/2024 12:29",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Protista,Cyanobacteria,Cyanophyceae,Synechococcales,Merismopediaceae,Snowella,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: WQ - King William Lake Project (BoTN)
PURPOSE: Water Licence Annual Plan WQ
"
8/2/2024 15:05,462,WOODS LAKE,5,MIDDLE,82458,KRM/RM,Analytical Services,116376,1,8/2/2024 15:05,0.2,623.28,Chlorophyta (Staurastrum sp.),cells/mL,1,,4,"'PURPOSE: WQ - King William Lake Project (BoTN)','PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82435, EnteredBy: macfarlanek 04/03/2024 12:29",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Protista,Chlorophyta,Zygnematophyceae,Zygnematales,Desmidiaceae,Staurastrum,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: WQ - King William Lake Project (BoTN)
PURPOSE: Water Licence Annual Plan WQ
"
8/2/2024 15:05,462,WOODS LAKE,5,MIDDLE,82458,KRM/RM,Analytical Services,116376,1,8/2/2024 15:05,0.2,624.01,Euglenophyta (Trachelomonas sp.),cells/mL,19,,4,"'PURPOSE: WQ - King William Lake Project (BoTN)','PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82435, EnteredBy: macfarlanek 04/03/2024 12:29",Surface grab sample,Method: Algal Count in Fresh Water by Optical Microscopy,Protista,Euglenophyta,Euglenophyceae,Euglenales,Euglenaceae,Trachelomonas,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: WQ - King William Lake Project (BoTN)
PURPOSE: Water Licence Annual Plan WQ
"
8/2/2024 15:05,462,WOODS LAKE,5,MIDDLE,82458,KRM/RM,Analytical Services,116376,1,8/2/2024 15:05,0.2,260.04,Ammonia as N,mg/l,0.005,<,4,"'PURPOSE: WQ - King William Lake Project (BoTN)','PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82435, EnteredBy: macfarlanek 04/03/2024 12:29",Surface grab sample,Method: Dissolved Nutrients by FIA,,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: WQ - King William Lake Project (BoTN)
PURPOSE: Water Licence Annual Plan WQ
"
8/2/2024 15:05,462,WOODS LAKE,5,MIDDLE,82458,KRM/RM,Analytical Services,116376,1,8/2/2024 15:05,0.2,431,Chlorophyll A (or Chlorophyll),ug/L,100,,4,"'PURPOSE: WQ - King William Lake Project (BoTN)','PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82435, EnteredBy: macfarlanek 04/03/2024 12:29",Surface grab sample,Method: Chlorophyll a in Water,,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: WQ - King William Lake Project (BoTN)
PURPOSE: Water Licence Annual Plan WQ
"
8/2/2024 15:05,462,WOODS LAKE,5,MIDDLE,82458,KRM/RM,Analytical Services,116376,1,8/2/2024 15:05,0.2,260.02,Nitrate as N,mg/l,0.002,<,4,"'PURPOSE: WQ - King William Lake Project (BoTN)','PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82435, EnteredBy: macfarlanek 04/03/2024 12:29",Surface grab sample,Method: Dissolved Nutrients by FIA,,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: WQ - King William Lake Project (BoTN)
PURPOSE: Water Licence Annual Plan WQ
"
8/2/2024 15:05,462,WOODS LAKE,5,MIDDLE,82458,KRM/RM,Analytical Services,116376,1,8/2/2024 15:05,0.2,260.03,Oxidised Nitrite + Nitrate - Total as N,mg/L,0.002,<,4,"'PURPOSE: WQ - King William Lake Project (BoTN)','PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82435, EnteredBy: macfarlanek 04/03/2024 12:29",Surface grab sample,Method: Dissolved Nutrients by FIA,,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: WQ - King William Lake Project (BoTN)
PURPOSE: Water Licence Annual Plan WQ
"
8/2/2024 15:05,462,WOODS LAKE,5,MIDDLE,82458,KRM/RM,Analytical Services,116376,1,8/2/2024 15:05,0.2,260.01,Nitrite as N,mg/l,0.002,<,4,"'PURPOSE: WQ - King William Lake Project (BoTN)','PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82435, EnteredBy: macfarlanek 04/03/2024 12:29",Surface grab sample,Method: Dissolved Nutrients by FIA,,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: WQ - King William Lake Project (BoTN)
PURPOSE: Water Licence Annual Plan WQ
"
8/2/2024 15:05,462,WOODS LAKE,5,MIDDLE,82458,KRM/RM,Analytical Services,116376,1,8/2/2024 15:05,0.2,260.15,Nitrogen - Total as N,mg/L,2.2,,4,"'PURPOSE: WQ - King William Lake Project (BoTN)','PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82435, EnteredBy: macfarlanek 04/03/2024 12:29",Surface grab sample,Method: Total Nutrients by Kjeldahl Digest and FIA,,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: WQ - King William Lake Project (BoTN)
PURPOSE: Water Licence Annual Plan WQ
"
8/2/2024 15:05,462,WOODS LAKE,5,MIDDLE,82458,KRM/RM,Analytical Services,116376,1,8/2/2024 15:05,0.2,260.08,Kjeldahl Nitrogen (TKN) as N - Total,mg/l,2.2,,4,"'PURPOSE: WQ - King William Lake Project (BoTN)','PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82435, EnteredBy: macfarlanek 04/03/2024 12:29",Surface grab sample,Method: Total Nutrients by Kjeldahl Digest and FIA,,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: WQ - King William Lake Project (BoTN)
PURPOSE: Water Licence Annual Plan WQ
"
8/2/2024 15:05,462,WOODS LAKE,5,MIDDLE,82458,KRM/RM,Analytical Services,116376,1,8/2/2024 15:05,0.2,441.02,Organic Carbon Non-Purgeable (NPOC Dis),mg/l,14,,4,"'PURPOSE: WQ - King William Lake Project (BoTN)','PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82435, EnteredBy: macfarlanek 04/03/2024 12:29",Surface grab sample,Method: Carbon in water,,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: WQ - King William Lake Project (BoTN)
PURPOSE: Water Licence Annual Plan WQ
"
8/2/2024 15:05,462,WOODS LAKE,5,MIDDLE,82458,KRM/RM,Analytical Services,116376,1,8/2/2024 15:05,0.2,268.18,Phosphorous - Reactive - Filtered,mg/l,0.007,,4,"'PURPOSE: WQ - King William Lake Project (BoTN)','PURPOSE: Water Licence Annual Plan WQ', RelatedTo: 82435, EnteredBy: macfarlanek 04/03/2024 12:29",Surface grab sample,Method: Dissolved Nutrients by FIA,,,,,,,,"SOURCE: WQ AST Lab results importer
SOURCE: LAB
PURPOSE: WQ - King William Lake Project (BoTN)
PURPOSE: Water Licence Annual Plan WQ
"
27/2/2024 15:45,462,WOODS LAKE,5,MIDDLE,82453,KRM,Field measurement,,2,27/2/2024 15:45,0.2,154.1,pH field,,8.76,,11,"Sampling to monitor algal bloom situation.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 04/03/2024 11:31",Surface grab sample,"Field duplicate, EQUIPMENT: WTW handheld meter",,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
27/2/2024 15:45,462,WOODS LAKE,5,MIDDLE,82453,KRM,Field measurement,,2,27/2/2024 15:45,0.2,101,Water Temperature,Degrees C,17,,11,"Sampling to monitor algal bloom situation.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 04/03/2024 11:31",Surface grab sample,"Field duplicate, EQUIPMENT: WTW handheld meter",,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
27/2/2024 15:45,462,WOODS LAKE,5,MIDDLE,82453,KRM,Field measurement,,2,27/2/2024 15:45,0.2,141.01,Conductivity @ TRef 25,uS/cm (25 TRef),61.7,,11,"Sampling to monitor algal bloom situation.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 04/03/2024 11:31",Surface grab sample,"Field duplicate, EQUIPMENT: WTW handheld meter",,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
27/2/2024 15:45,462,WOODS LAKE,5,MIDDLE,82453,KRM,Field measurement,,2,27/2/2024 15:45,0.2,136.01,Turbidity,NTU/FNU,34.2,,11,"Sampling to monitor algal bloom situation.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 04/03/2024 11:31",Surface grab sample,"Field duplicate, EQUIPMENT: Hach 2100P Meter",,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
27/2/2024 15:45,462,WOODS LAKE,5,MIDDLE,82453,KRM,Field measurement,,2,27/2/2024 15:45,0.2,266,Dissolved Oxygen (DO mg/l),mg/l,10.15,,11,"Sampling to monitor algal bloom situation.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 04/03/2024 11:31",Surface grab sample,"Field duplicate, EQUIPMENT: WTW handheld meter",,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
27/2/2024 15:45,462,WOODS LAKE,5,MIDDLE,82453,KRM,Field measurement,,2,27/2/2024 15:45,0.2,266.01,Dissolved Oxygen (DO %),% Saturation,113.5,,11,"Sampling to monitor algal bloom situation.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 04/03/2024 11:31",Surface grab sample,"Field duplicate, EQUIPMENT: WTW handheld meter",,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
27/2/2024 15:45,462,WOODS LAKE,5,MIDDLE,82453,KRM,Field measurement,,1,27/2/2024 15:45,0,180.07,Wind Direction Estimate,Degrees,0,,11,"Sampling to monitor algal bloom situation.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 04/03/2024 11:31",Surface observation,,,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
27/2/2024 15:45,462,WOODS LAKE,5,MIDDLE,82453,KRM,Field measurement,,1,27/2/2024 15:45,0,185.1,Wind speed estimate,Beaufort,2,,11,"Sampling to monitor algal bloom situation.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 04/03/2024 11:31",Surface observation,,,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
27/2/2024 15:45,462,WOODS LAKE,5,MIDDLE,82453,KRM,Field measurement,,1,27/2/2024 15:45,0,102,Air Temperature,Degrees C,20,,11,"Sampling to monitor algal bloom situation.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 04/03/2024 11:31",Surface observation,,,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
27/2/2024 15:45,462,WOODS LAKE,5,MIDDLE,82453,KRM,Field measurement,,1,27/2/2024 15:45,0,110.11,Precipitation Type,,0,,11,"Sampling to monitor algal bloom situation.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 04/03/2024 11:31",Surface observation,"0=None, 1=Drizzle, 2=Snow, 3=Sleet, 4=Hail, 5=Rain",,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
27/2/2024 15:45,462,WOODS LAKE,5,MIDDLE,82453,KRM,Field measurement,,1,27/2/2024 15:45,0,167.02,Water Surface Conditions,,1,,11,"Sampling to monitor algal bloom situation.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 04/03/2024 11:31",Surface observation,"0=Flat, 1=Ripples, 2=Small wavelets, 3=Large wavelets, 4=Small waves, 5=Moderate waves, 6=Long waves",,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
27/2/2024 15:45,462,WOODS LAKE,5,MIDDLE,82453,KRM,Field measurement,,1,27/2/2024 15:45,0,188,Cloud cover,Okta,6,,11,"Sampling to monitor algal bloom situation.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 04/03/2024 11:31",Surface observation,,,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
27/2/2024 15:45,462,WOODS LAKE,5,MIDDLE,82453,KRM,Field measurement,,1,27/2/2024 15:45,0,133.38,Sample bottles,units,8,,11,"Sampling to monitor algal bloom situation.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 04/03/2024 11:31",Surface observation,,,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
27/2/2024 15:45,462,WOODS LAKE,5,MIDDLE,82453,KRM,Field measurement,,1,27/2/2024 15:45,0,131,Transparency - Secchi,Metres,0.42,,11,"Sampling to monitor algal bloom situation.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 04/03/2024 11:31",Surface observation,EQUIPMENT: Secchi Disc,,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
21/2/2024 13:40,462,WOODS LAKE,5,MIDDLE,82447,KRM,Field measurement,,2,21/2/2024 13:40,0.2,154.1,pH field,,8.83,,11,"Sampling to monitor algal bloom situation.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 04/03/2024 11:29",Surface grab sample,"Field duplicate, EQUIPMENT: WTW handheld meter",,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
21/2/2024 13:40,462,WOODS LAKE,5,MIDDLE,82447,KRM,Field measurement,,2,21/2/2024 13:40,0.2,101,Water Temperature,Degrees C,18.8,,11,"Sampling to monitor algal bloom situation.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 04/03/2024 11:29",Surface grab sample,"Field duplicate, EQUIPMENT: WTW handheld meter",,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
21/2/2024 13:40,462,WOODS LAKE,5,MIDDLE,82447,KRM,Field measurement,,2,21/2/2024 13:40,0.2,141.01,Conductivity @ TRef 25,uS/cm (25 TRef),62.7,,11,"Sampling to monitor algal bloom situation.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 04/03/2024 11:29",Surface grab sample,"Field duplicate, EQUIPMENT: WTW handheld meter",,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
21/2/2024 13:40,462,WOODS LAKE,5,MIDDLE,82447,KRM,Field measurement,,2,21/2/2024 13:40,0.2,136.01,Turbidity,NTU/FNU,30.9,,11,"Sampling to monitor algal bloom situation.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 04/03/2024 11:29",Surface grab sample,"Field duplicate, EQUIPMENT: Hach 2100P Meter",,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
21/2/2024 13:40,462,WOODS LAKE,5,MIDDLE,82447,KRM,Field measurement,,2,21/2/2024 13:40,0.2,266,Dissolved Oxygen (DO mg/l),mg/l,8.85,,11,"Sampling to monitor algal bloom situation.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 04/03/2024 11:29",Surface grab sample,"Field duplicate, EQUIPMENT: WTW handheld meter",,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
21/2/2024 13:40,462,WOODS LAKE,5,MIDDLE,82447,KRM,Field measurement,,2,21/2/2024 13:40,0.2,266.01,Dissolved Oxygen (DO %),% Saturation,102.8,,11,"Sampling to monitor algal bloom situation.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 04/03/2024 11:29",Surface grab sample,"Field duplicate, EQUIPMENT: WTW handheld meter",,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
21/2/2024 13:40,462,WOODS LAKE,5,MIDDLE,82447,KRM,Field measurement,,1,21/2/2024 13:40,0,180.07,Wind Direction Estimate,Degrees,0,,11,"Sampling to monitor algal bloom situation.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 04/03/2024 11:29",Surface observation,,,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
21/2/2024 13:40,462,WOODS LAKE,5,MIDDLE,82447,KRM,Field measurement,,1,21/2/2024 13:40,0,185.1,Wind speed estimate,Beaufort,4,,11,"Sampling to monitor algal bloom situation.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 04/03/2024 11:29",Surface observation,,,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
21/2/2024 13:40,462,WOODS LAKE,5,MIDDLE,82447,KRM,Field measurement,,1,21/2/2024 13:40,0,102,Air Temperature,Degrees C,24,,11,"Sampling to monitor algal bloom situation.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 04/03/2024 11:29",Surface observation,,,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
21/2/2024 13:40,462,WOODS LAKE,5,MIDDLE,82447,KRM,Field measurement,,1,21/2/2024 13:40,0,110.11,Precipitation Type,,0,,11,"Sampling to monitor algal bloom situation.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 04/03/2024 11:29",Surface observation,"0=None, 1=Drizzle, 2=Snow, 3=Sleet, 4=Hail, 5=Rain",,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
21/2/2024 13:40,462,WOODS LAKE,5,MIDDLE,82447,KRM,Field measurement,,1,21/2/2024 13:40,0,167.02,Water Surface Conditions,,1,,11,"Sampling to monitor algal bloom situation.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 04/03/2024 11:29",Surface observation,"0=Flat, 1=Ripples, 2=Small wavelets, 3=Large wavelets, 4=Small waves, 5=Moderate waves, 6=Long waves",,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
21/2/2024 13:40,462,WOODS LAKE,5,MIDDLE,82447,KRM,Field measurement,,1,21/2/2024 13:40,0,188,Cloud cover,Okta,5,,11,"Sampling to monitor algal bloom situation.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 04/03/2024 11:29",Surface observation,,,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
21/2/2024 13:40,462,WOODS LAKE,5,MIDDLE,82447,KRM,Field measurement,,1,21/2/2024 13:40,0,133.38,Sample bottles,units,8,,11,"Sampling to monitor algal bloom situation.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 04/03/2024 11:29",Surface observation,,,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
21/2/2024 13:40,462,WOODS LAKE,5,MIDDLE,82447,KRM,Field measurement,,1,21/2/2024 13:40,0,131,Transparency - Secchi,Metres,0.42,,11,"Sampling to monitor algal bloom situation.,PURPOSE: Water Licence Annual Plan WQ, EnteredBy: macfarlanek 04/03/2024 11:29",Surface observation,EQUIPMENT: Secchi Disc,,,,,,,,"SOURCE: Field Note
RELATED_TO: Logger
RELATED_TO: LAB
PURPOSE: Water Licence Annual Plan WQ
"
